Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity Ordered
CA-2015-168368,11-Feb-15,15-Feb-15,Second Class,GA-14725,FUR-CH-10001146,11
CA-2018-167976,11-Nov-18,14-Nov-18,Second Class,JL-15505,OFF-SU-10004661,9
CA-2017-113236,26-May-17,29-May-17,Second Class,CP-12085,OFF-ST-10000532,14
CA-2018-102218,02-Sep-18,04-Sep-18,Second Class,LW-17215,OFF-LA-10002475,16
CA-2015-111857,23-Apr-15,26-Apr-15,Second Class,NM-18445,OFF-PA-10001878,19
US-2018-116505,17-Nov-18,21-Nov-18,Second Class,TB-21625,OFF-BI-10000050,18
US-2016-163433,18-Apr-16,22-Apr-16,Second Class,MP-17965,TEC-AC-10003590,3
CA-2018-127726,11-Sep-18,13-Sep-18,Second Class,SS-20410,OFF-AP-10002578,13
CA-2015-155264,19-Oct-15,22-Oct-15,Second Class,RP-19270,OFF-BI-10003196,25
CA-2017-168046,25-Jan-17,28-Jan-17,Second Class,JD-15895,OFF-BI-10003676,7
CA-2018-113460,07-Nov-18,09-Nov-18,Second Class,KN-16390,FUR-CH-10000422,17
CA-2016-126347,14-Dec-16,19-Dec-16,Second Class,AJ-10945,TEC-AC-10003063,13
CA-2015-154158,23-Dec-15,27-Dec-15,Second Class,CC-12670,OFF-PA-10001295,13
CA-2017-105459,12-Aug-17,17-Aug-17,Second Class,NP-18700,FUR-TA-10001095,20
CA-2018-162789,22-Sep-18,24-Sep-18,Second Class,LC-17140,TEC-AC-10002842,6
CA-2017-108959,10-Mar-17,14-Mar-17,Second Class,MH-17785,OFF-ST-10001272,15
CA-2018-152926,02-Oct-18,04-Oct-18,Second Class,SC-20695,OFF-AP-10004708,16
CA-2015-116246,12-Sep-15,17-Sep-15,Second Class,LW-17215,FUR-CH-10002024,14
CA-2015-165477,29-Dec-15,31-Dec-15,Second Class,RE-19405,OFF-AP-10003281,6
CA-2017-140977,16-Jun-17,19-Jun-17,Second Class,JL-15175,TEC-MA-10003493,2
CA-2015-101833,17-Nov-15,22-Nov-15,Second Class,FG-14260,OFF-PA-10003591,16
US-2018-109610,25-Nov-18,30-Nov-18,Second Class,BS-11590,FUR-CH-10001854,13
CA-2018-102925,05-Nov-18,10-Nov-18,Second Class,CD-12280,OFF-BI-10002735,13
CA-2016-100818,31-May-16,05-Jun-16,Second Class,JM-15265,OFF-LA-10000443,25
CA-2016-158351,20-Jun-16,24-Jun-16,Second Class,BC-11125,TEC-AC-10001838,3
CA-2017-164770,02-Dec-17,04-Dec-17,Second Class,MY-18295,FUR-BO-10003893,8
CA-2015-149104,05-Apr-15,07-Apr-15,Second Class,RD-19900,OFF-AR-10002952,10
CA-2018-142461,30-May-18,03-Jun-18,Second Class,KT-16480,FUR-BO-10001811,6
CA-2016-123939,24-Aug-16,26-Aug-16,Second Class,MS-17710,TEC-PH-10000923,4
US-2018-104451,08-May-18,12-May-18,Second Class,MM-18055,OFF-AP-10000692,11
CA-2018-124191,12-Jun-18,14-Jun-18,Second Class,TS-21610,FUR-FU-10002364,14
CA-2016-135727,11-May-16,16-May-16,Second Class,PS-18970,FUR-CH-10004540,11
CA-2017-131744,18-Jun-17,20-Jun-17,Second Class,SC-20770,OFF-PA-10004610,8
CA-2016-156853,03-Dec-16,05-Dec-16,Second Class,HP-14815,OFF-PA-10003656,10
CA-2015-103086,17-Oct-15,19-Oct-15,Second Class,EB-14170,FUR-FU-10004586,15
CA-2016-143147,26-May-16,28-May-16,Second Class,PS-18760,FUR-CH-10000863,11
CA-2018-116127,25-Jun-18,27-Jun-18,Second Class,SB-20185,FUR-BO-10002213,9
CA-2018-107797,08-May-18,11-May-18,Second Class,EB-13705,OFF-PA-10003848,4
CA-2018-117128,05-Dec-18,08-Dec-18,Second Class,BF-11080,OFF-PA-10000007,5
CA-2017-130638,16-May-17,19-May-17,Second Class,SC-20095,FUR-FU-10002116,24
US-2018-125808,12-Nov-18,15-Nov-18,Second Class,EP-13915,OFF-PA-10001846,9
CA-2016-116638,28-Jan-16,31-Jan-16,Second Class,JH-15985,FUR-TA-10000198,14
CA-2015-100860,26-Mar-15,30-Mar-15,Second Class,CS-12505,OFF-LA-10001982,5
US-2015-164644,22-Jul-15,24-Jul-15,Second Class,JL-15850,OFF-ST-10003123,10
CA-2018-118668,02-Jan-18,04-Jan-18,Second Class,FW-14395,TEC-AC-10000682,24
CA-2018-130148,24-Sep-18,28-Sep-18,Second Class,NK-18490,OFF-PA-10000551,11
CA-2015-144281,10-Jun-15,15-Jun-15,Second Class,HK-14890,OFF-LA-10003930,5
US-2017-144477,12-Aug-17,14-Aug-17,Second Class,DB-13270,OFF-AR-10000914,6
CA-2018-166835,12-Nov-18,14-Nov-18,Second Class,DK-13375,OFF-ST-10002574,23
CA-2015-128062,19-Nov-15,22-Nov-15,Second Class,AD-10180,OFF-PA-10001583,24
CA-2018-113705,27-Mar-18,29-Mar-18,Second Class,LC-16870,OFF-LA-10000476,4
CA-2016-149748,31-May-16,02-Jun-16,Second Class,EM-13825,OFF-PA-10002120,22
CA-2015-127166,21-May-15,23-May-15,Second Class,KH-16360,OFF-EN-10003134,20
CA-2017-117590,08-Dec-17,10-Dec-17,First Class,GH-14485,TEC-PH-10004977,1
CA-2017-118255,11-Mar-17,13-Mar-17,First Class,ON-18715,TEC-AC-10000171,25
CA-2017-111682,17-Jun-17,18-Jun-17,First Class,TB-21055,OFF-ST-10000604,25
CA-2017-119823,04-Jun-17,06-Jun-17,First Class,KD-16270,OFF-PA-10000482,8
US-2018-118038,09-Dec-18,11-Dec-18,First Class,KB-16600,OFF-BI-10004182,9
CA-2017-127208,12-Jun-17,15-Jun-17,First Class,SC-20770,OFF-AP-10002118,23
US-2018-119662,13-Nov-18,16-Nov-18,First Class,CS-12400,OFF-ST-10003656,23
CA-2018-157833,17-Jun-18,20-Jun-18,First Class,KD-16345,OFF-BI-10001721,4
CA-2017-103730,12-Jun-17,15-Jun-17,First Class,SC-20725,FUR-FU-10002157,16
US-2018-164147,02-Feb-18,05-Feb-18,First Class,DW-13585,TEC-PH-10002293,2
CA-2017-158834,13-Mar-17,16-Mar-17,First Class,TW-21025,OFF-AP-10000326,20
CA-2016-124919,31-May-16,02-Jun-16,First Class,SP-20650,OFF-PA-10001950,22
CA-2017-162733,11-May-17,12-May-17,First Class,TT-21070,OFF-PA-10002751,14
CA-2016-102281,12-Oct-16,14-Oct-16,First Class,MP-17470,FUR-BO-10002613,19
CA-2015-133690,03-Aug-15,05-Aug-15,First Class,BS-11755,FUR-TA-10004289,8
CA-2016-169397,24-Dec-16,27-Dec-16,First Class,JB-15925,OFF-FA-10000585,6
CA-2017-146941,10-Dec-17,13-Dec-17,First Class,DL-13315,OFF-ST-10001228,2
CA-2016-155334,30-Jul-16,31-Jul-16,First Class,HA-14920,TEC-AC-10003628,16
CA-2018-118136,16-Sep-18,17-Sep-18,First Class,BB-10990,OFF-PA-10002615,8
CA-2015-111451,26-Dec-15,28-Dec-15,First Class,KL-16555,FUR-FU-10004091,7
CA-2018-126774,15-Apr-18,17-Apr-18,First Class,SH-20395,OFF-AR-10002804,12
CA-2015-164259,28-Dec-15,30-Dec-15,First Class,SP-20860,OFF-AR-10003373,19
US-2017-141544,30-Aug-17,01-Sep-17,First Class,PO-18850,TEC-PH-10003645,7
CA-2017-129714,01-Sep-17,03-Sep-17,First Class,AB-10060,TEC-AC-10000290,12
CA-2018-155698,08-Mar-18,11-Mar-18,First Class,VB-21745,OFF-AP-10001124,12
US-2017-134656,28-Sep-17,01-Oct-17,First Class,MM-18280,OFF-PA-10003039,4
CA-2017-134775,28-Oct-17,29-Oct-17,First Class,AS-10285,OFF-PA-10004734,4
CA-2015-115973,24-Nov-15,26-Nov-15,First Class,NG-18430,OFF-AR-10004757,11
CA-2015-113166,24-Dec-15,26-Dec-15,First Class,LF-17185,OFF-PA-10001947,14
CA-2015-142048,22-Jun-15,25-Jun-15,First Class,JE-15745,TEC-AC-10004114,11
CA-2015-101476,12-Sep-15,13-Sep-15,First Class,SD-20485,TEC-MA-10000029,20
CA-2017-127369,06-Jun-17,07-Jun-17,First Class,DB-13060,OFF-ST-10003306,17
CA-2018-140963,10-Jun-18,13-Jun-18,First Class,MT-18070,OFF-LA-10003923,4
CA-2015-154627,29-Oct-15,31-Oct-15,First Class,SA-20830,TEC-PH-10001363,12
CA-2018-135307,26-Nov-18,27-Nov-18,First Class,LS-17245,FUR-FU-10001290,21
CA-2017-106341,20-Oct-17,23-Oct-17,First Class,LF-17185,OFF-AR-10002053,19
CA-2018-145142,23-Jan-18,25-Jan-18,First Class,MC-17605,FUR-TA-10001857,20
US-2017-139486,21-May-17,23-May-17,First Class,LH-17155,TEC-PH-10003555,21
CA-2015-140795,01-Feb-15,03-Feb-15,First Class,BD-11500,TEC-AC-10001432,20
CA-2017-136924,14-Jul-17,17-Jul-17,First Class,ES-14080,TEC-PH-10002262,7
CA-2018-162929,19-Nov-18,22-Nov-18,First Class,AS-10135,OFF-BI-10000404,11
CA-2018-112774,11-Sep-18,12-Sep-18,First Class,RC-19960,FUR-FU-10003039,14
CA-2016-130736,07-Dec-16,09-Dec-16,First Class,JF-15490,OFF-FA-10003467,19
CA-2018-137099,07-Dec-18,10-Dec-18,First Class,FP-14320,TEC-PH-10002496,14
CA-2017-120180,14-Jul-17,16-Jul-17,First Class,TP-21130,OFF-SU-10004115,6
CA-2017-161816,28-Apr-17,01-May-17,First Class,NB-18655,TEC-PH-10003012,13
CA-2015-156314,24-Dec-15,26-Dec-15,First Class,RP-19390,FUR-FU-10003096,22
CA-2018-130351,05-Dec-18,08-Dec-18,First Class,RB-19570,OFF-AP-10004532,4
CA-2015-157784,05-Jul-15,08-Jul-15,First Class,MC-17845,TEC-AC-10003911,5
CA-2016-119291,14-May-16,17-May-16,First Class,JO-15550,OFF-AR-10003373,15
CA-2015-112158,02-Dec-15,04-Dec-15,First Class,DP-13165,TEC-AC-10003628,25
CA-2015-113887,05-Apr-15,07-Apr-15,First Class,TH-21550,OFF-PA-10004071,21
CA-2015-130092,11-Jan-15,14-Jan-15,First Class,SV-20365,FUR-FU-10000010,18
US-2017-150861,03-Dec-17,06-Dec-17,First Class,EG-13900,OFF-PA-10001954,4
CA-2017-110499,07-Apr-17,09-Apr-17,First Class,YC-21895,TEC-CO-10002095,14
CA-2016-144267,21-Aug-16,23-Aug-16,First Class,NZ-18565,FUR-CH-10002335,23
CA-2016-124653,24-Dec-16,26-Dec-16,First Class,DB-13120,OFF-PA-10000176,22
CA-2018-105809,20-Feb-18,23-Feb-18,First Class,HW-14935,FUR-FU-10004090,15
CA-2018-135783,22-Apr-18,24-Apr-18,First Class,GM-14440,FUR-FU-10000794,13
CA-2016-140921,03-Feb-16,05-Feb-16,First Class,AA-10375,FUR-FU-10003347,12
CA-2015-151995,13-Oct-15,15-Oct-15,First Class,ZC-21910,OFF-AR-10003190,16
CA-2016-106565,20-Mar-16,23-Mar-16,First Class,BW-11110,OFF-PA-10000061,10
CA-2017-161669,07-Nov-17,09-Nov-17,First Class,EM-14095,OFF-BI-10001294,14
CA-2017-134362,29-Sep-17,02-Oct-17,First Class,LS-16945,OFF-LA-10004853,23
CA-2017-158099,03-Sep-17,05-Sep-17,First Class,PK-18910,OFF-BI-10000545,18
CA-2016-131128,19-Oct-16,20-Oct-16,First Class,TB-21520,OFF-PA-10003591,2
CA-2017-165148,22-Oct-17,24-Oct-17,First Class,PM-19135,FUR-FU-10000732,2
CA-2018-133256,26-Jun-18,27-Jun-18,First Class,TH-21550,OFF-PA-10001622,24
CA-2017-105494,10-Nov-17,12-Nov-17,First Class,PC-18745,OFF-ST-10002205,22
US-2017-114622,10-Apr-17,12-Apr-17,First Class,JR-16210,OFF-BI-10004716,21
CA-2018-150959,11-Nov-18,13-Nov-18,First Class,TD-20995,OFF-LA-10001045,14
CA-2018-132353,15-Sep-18,17-Sep-18,First Class,DB-13060,TEC-PH-10004536,11
CA-2018-102519,27-Nov-18,29-Nov-18,First Class,BM-11650,FUR-FU-10004091,2
CA-2015-132962,13-Sep-15,16-Sep-15,First Class,JM-15535,OFF-PA-10003543,16
CA-2018-144932,14-Apr-18,17-Apr-18,First Class,AB-10165,OFF-AR-10003560,14
US-2018-111745,05-Nov-18,06-Nov-18,First Class,RA-19885,TEC-AC-10003911,14
CA-2017-105760,19-Jun-17,20-Jun-17,First Class,KC-16255,OFF-PA-10000350,2
US-2016-140200,26-Jul-16,28-Jul-16,First Class,CA-12775,FUR-TA-10002356,25
CA-2017-120859,01-Sep-17,04-Sep-17,First Class,CV-12805,OFF-EN-10001335,8
CA-2018-135279,09-Apr-18,11-Apr-18,First Class,BS-11800,OFF-LA-10004055,2
CA-2018-159366,07-Jan-18,10-Jan-18,First Class,BW-11110,TEC-MA-10000822,14
CA-2017-145499,30-May-17,31-May-17,First Class,RW-19690,OFF-BI-10000848,18
CA-2016-157035,09-Dec-16,12-Dec-16,First Class,KB-16600,OFF-PA-10004156,5
CA-2017-110023,09-Sep-17,11-Sep-17,First Class,TS-21610,OFF-BI-10001036,23
CA-2017-105585,26-Aug-17,27-Aug-17,First Class,RF-19735,OFF-FA-10002983,12
CA-2016-105312,06-Nov-16,09-Nov-16,First Class,MT-17815,OFF-EN-10002600,2
CA-2018-135034,01-Aug-18,03-Aug-18,First Class,AT-10735,TEC-PH-10003931,13
CA-2015-158540,24-Nov-15,26-Nov-15,First Class,VG-21790,FUR-FU-10001602,10
CA-2018-106964,17-Dec-18,20-Dec-18,First Class,HR-14770,OFF-BI-10000320,9
CA-2017-109820,20-Nov-17,22-Nov-17,First Class,AG-10390,OFF-PA-10000955,7
CA-2016-127418,13-Jun-16,14-Jun-16,First Class,JJ-15445,OFF-BI-10003707,15
CA-2018-121818,20-Nov-18,21-Nov-18,First Class,JH-15430,OFF-AR-10000203,14
CA-2018-115651,09-Jul-18,12-Jul-18,First Class,NS-18640,OFF-AR-10001130,22
US-2016-153500,03-Jul-16,05-Jul-16,First Class,DG-13300,FUR-FU-10000293,4
CA-2017-157686,01-Oct-17,02-Oct-17,First Class,BD-11620,FUR-CH-10001146,21
CA-2017-161781,29-Sep-17,30-Sep-17,First Class,CC-12100,OFF-AR-10000255,24
CA-2015-159338,25-Jun-15,28-Jun-15,First Class,NS-18640,FUR-TA-10004147,4
CA-2017-107216,14-Jun-17,17-Jun-17,First Class,PV-18985,OFF-AR-10001545,4
US-2017-114776,06-Dec-17,07-Dec-17,First Class,GG-14650,OFF-PA-10004100,9
CA-2015-136567,20-Dec-15,21-Dec-15,First Class,PS-19045,OFF-ST-10004337,15
CA-2016-132080,22-Aug-16,25-Aug-16,First Class,DP-13105,OFF-BI-10003694,5
CA-2018-138779,14-Jan-18,15-Jan-18,First Class,RB-19570,OFF-EN-10002504,4
CA-2018-133235,01-Aug-18,04-Aug-18,First Class,LH-16750,TEC-PH-10002660,9
CA-2017-126004,04-Dec-17,05-Dec-17,First Class,BM-11140,FUR-FU-10001602,21
CA-2017-153682,30-May-17,01-Jun-17,First Class,BG-11695,TEC-CO-10001046,7
CA-2017-155992,01-Oct-17,02-Oct-17,First Class,CC-12220,TEC-PH-10000215,9
CA-2015-163293,08-Sep-15,11-Sep-15,First Class,KC-16255,TEC-AC-10004209,23
CA-2017-160815,05-Sep-17,06-Sep-17,First Class,TR-21325,TEC-PH-10003505,9
CA-2018-122154,09-Apr-18,11-Apr-18,First Class,SA-20830,OFF-LA-10000121,16
CA-2017-163384,10-Nov-17,12-Nov-17,First Class,CC-12430,OFF-BI-10004970,20
CA-2016-121391,04-Oct-16,07-Oct-16,First Class,AA-10315,OFF-ST-10001590,21
CA-2017-141397,20-Jun-17,21-Jun-17,First Class,RC-19825,OFF-PA-10002986,17
CA-2018-162635,09-Oct-18,10-Oct-18,First Class,EB-14170,OFF-PA-10002659,24
US-2015-117058,27-May-15,30-May-15,First Class,LE-16810,OFF-BI-10004139,23
CA-2017-128258,30-Mar-17,01-Apr-17,First Class,CP-12085,OFF-PA-10004156,9
CA-2018-113481,02-Jan-18,04-Jan-18,First Class,AS-10045,TEC-MA-10002178,14
CA-2017-162901,28-Mar-17,31-Mar-17,First Class,AS-10045,OFF-ST-10000649,7
CA-2017-145247,05-May-17,07-May-17,First Class,ND-18370,OFF-PA-10003641,8
CA-2018-160045,26-Apr-18,27-Apr-18,First Class,LB-16735,FUR-FU-10000010,23
US-2018-155425,10-Nov-18,11-Nov-18,First Class,AB-10600,OFF-BI-10001036,2
CA-2018-133249,08-Jul-18,11-Jul-18,First Class,SZ-20035,FUR-FU-10001588,12
CA-2018-124828,03-Jul-18,04-Jul-18,First Class,YS-21880,OFF-AR-10003514,7
CA-2017-124485,24-Nov-17,26-Nov-17,First Class,NC-18340,OFF-BI-10000822,19
US-2015-118486,06-Apr-15,08-Apr-15,First Class,SD-20485,OFF-SU-10004498,17
CA-2016-126697,21-Sep-16,24-Sep-16,First Class,SV-20815,TEC-PH-10002922,9
CA-2018-117695,05-Aug-18,08-Aug-18,First Class,PW-19030,OFF-PA-10002713,13
CA-2018-102337,13-Jun-18,16-Jun-18,First Class,SD-20485,OFF-ST-10004804,9
US-2015-112564,23-Apr-15,24-Apr-15,First Class,TS-21160,OFF-BI-10004876,25
US-2016-160150,19-Jul-16,20-Jul-16,First Class,TS-21085,OFF-BI-10004352,25
CA-2017-133711,26-Nov-17,29-Nov-17,First Class,MC-17425,OFF-PA-10001685,5
CA-2017-152289,26-Aug-17,28-Aug-17,First Class,LC-16930,TEC-AC-10004571,6
US-2017-104794,16-Dec-17,19-Dec-17,First Class,KD-16495,OFF-FA-10001754,23
CA-2018-121468,19-Nov-18,20-Nov-18,First Class,KD-16345,TEC-PH-10000376,12
CA-2017-141586,17-Oct-17,20-Oct-17,First Class,NK-18490,OFF-BI-10003981,6
CA-2018-103611,12-Sep-18,15-Sep-18,First Class,JM-15535,FUR-FU-10004270,24
CA-2015-134278,06-Jul-15,08-Jul-15,First Class,EP-13915,TEC-CO-10001046,12
CA-2015-130274,03-May-15,05-May-15,First Class,JS-15940,OFF-LA-10002195,25
CA-2018-107293,05-Sep-18,06-Sep-18,First Class,CS-12400,OFF-AR-10003732,3
CA-2016-129112,29-Nov-16,30-Nov-16,First Class,AW-10840,TEC-AC-10003038,5
US-2015-157385,23-Nov-15,25-Nov-15,First Class,SC-20095,FUR-CH-10000863,4
CA-2015-101602,15-Dec-15,18-Dec-15,First Class,MC-18100,TEC-PH-10000169,17
CA-2017-102456,27-Feb-17,01-Mar-17,First Class,DL-12865,OFF-AP-10004336,2
CA-2016-131338,09-Aug-16,12-Aug-16,First Class,NP-18325,TEC-PH-10003012,20
CA-2016-118423,24-Mar-16,27-Mar-16,First Class,DP-13390,FUR-BO-10000362,9
CA-2018-132234,16-Oct-18,18-Oct-18,First Class,MY-17380,FUR-FU-10001290,17
CA-2016-111829,19-Mar-16,20-Mar-16,First Class,FH-14365,OFF-ST-10000142,14
CA-2016-105221,01-Nov-16,03-Nov-16,First Class,VM-21685,TEC-AC-10002323,4
US-2018-132444,18-Nov-18,21-Nov-18,First Class,CD-12280,OFF-ST-10003442,5
CA-2015-127159,12-May-15,15-May-15,First Class,HL-15040,FUR-FU-10000010,6
CA-2017-107615,22-Mar-17,25-Mar-17,First Class,RB-19645,TEC-AC-10001013,11
CA-2016-150560,11-Dec-16,12-Dec-16,First Class,SW-20455,OFF-LA-10003930,14
CA-2018-149489,24-Apr-18,27-Apr-18,First Class,DK-12835,OFF-AP-10002495,14
CA-2018-143798,10-Dec-18,12-Dec-18,First Class,AW-10840,OFF-PA-10000788,5
CA-2016-127453,19-Dec-16,20-Dec-16,First Class,JK-15370,OFF-AP-10000828,20
CA-2015-133270,06-Jun-15,09-Jun-15,First Class,BM-11785,OFF-AR-10002656,16
CA-2018-168837,14-Oct-18,17-Oct-18,First Class,JW-15955,FUR-FU-10001918,5
CA-2018-116715,02-Dec-18,05-Dec-18,First Class,VW-21775,OFF-ST-10004340,5
US-2016-107349,13-Jul-16,15-Jul-16,First Class,SL-20155,OFF-BI-10001765,18
CA-2015-120474,01-Dec-15,03-Dec-15,First Class,RP-19390,FUR-CH-10001854,11
US-2018-139465,27-Aug-18,30-Aug-18,First Class,MR-17545,OFF-ST-10002352,1
US-2017-116729,25-Dec-17,28-Dec-17,First Class,GK-14620,TEC-PH-10002200,3
CA-2017-164938,11-Feb-17,13-Feb-17,First Class,PB-19210,TEC-PH-10004897,1
CA-2015-141278,21-Jun-15,24-Jun-15,First Class,RM-19375,OFF-AR-10003056,24
CA-2016-121608,03-Sep-16,05-Sep-16,First Class,JB-15400,OFF-AP-10002311,21
US-2018-121251,26-Mar-18,27-Mar-18,First Class,GM-14440,FUR-BO-10001918,10
CA-2018-118857,15-Apr-18,18-Apr-18,First Class,AH-10075,FUR-FU-10004460,15
CA-2015-140165,13-May-15,15-May-15,First Class,EH-14005,OFF-FA-10002815,22
CA-2015-142587,21-Oct-15,22-Oct-15,First Class,TB-21520,OFF-AP-10004708,15
US-2018-108063,02-Dec-18,05-Dec-18,First Class,AS-10090,OFF-AR-10001446,21
CA-2018-141789,03-Oct-18,06-Oct-18,First Class,AC-10450,OFF-BI-10001359,20
CA-2017-151141,20-Aug-17,23-Aug-17,First Class,DW-13480,TEC-PH-10004924,2
CA-2018-167094,21-Oct-18,22-Oct-18,First Class,DK-12835,OFF-PA-10003953,16
CA-2018-154410,21-Oct-18,24-Oct-18,First Class,MD-17860,OFF-ST-10002743,9
CA-2016-157959,03-Feb-16,04-Feb-16,First Class,RW-19540,FUR-FU-10004093,14
CA-2015-103366,15-Jan-15,17-Jan-15,First Class,EH-13990,TEC-AC-10003628,8
US-2018-111423,17-Aug-18,19-Aug-18,First Class,EH-13765,OFF-BI-10003091,10
CA-2018-121538,28-Nov-18,01-Dec-18,First Class,RH-19495,OFF-PA-10004071,25
CA-2018-144064,29-Aug-18,01-Sep-18,First Class,CP-12085,OFF-LA-10004544,17
CA-2017-147417,25-Jul-17,27-Jul-17,First Class,CB-12415,TEC-CO-10001449,12
CA-2015-131905,06-Feb-15,09-Feb-15,First Class,ND-18460,OFF-LA-10002787,15
CA-2018-165386,03-Aug-18,04-Aug-18,First Class,CM-12190,FUR-BO-10003034,26
CA-2017-168354,19-Sep-17,21-Sep-17,First Class,RH-19510,OFF-ST-10001490,14
CA-2016-114237,13-Mar-16,15-Mar-16,First Class,MC-17275,FUR-BO-10004409,25
CA-2016-142237,11-Jul-16,13-Jul-16,First Class,CK-12595,FUR-FU-10004848,3
CA-2018-120376,22-Dec-18,25-Dec-18,First Class,TP-21130,TEC-AC-10001114,23
CA-2018-140676,12-Sep-18,15-Sep-18,First Class,BF-11080,OFF-PA-10004082,6
CA-2018-155460,13-Apr-18,15-Apr-18,First Class,RW-19630,OFF-PA-10002479,5
CA-2018-158246,09-Nov-18,11-Nov-18,First Class,JB-15400,FUR-CH-10003061,3
CA-2015-124646,22-Jun-15,24-Jun-15,First Class,DV-13465,OFF-ST-10001097,11
CA-2015-152296,01-Aug-15,03-Aug-15,First Class,IL-15100,OFF-BI-10004506,11
CA-2017-162313,27-Nov-17,30-Nov-17,First Class,VB-21745,OFF-AP-10003842,21
CA-2018-129378,01-Oct-18,02-Oct-18,First Class,NS-18505,OFF-BI-10002012,12
CA-2016-169201,28-Sep-16,01-Oct-16,First Class,HG-14965,OFF-AP-10000696,26
CA-2018-105214,16-Jun-18,19-Jun-18,First Class,TS-21610,FUR-CH-10000015,9
CA-2018-122994,06-Feb-18,09-Feb-18,First Class,MV-17485,FUR-BO-10004015,22
CA-2018-142622,30-Oct-18,02-Nov-18,First Class,JK-15625,FUR-CH-10003833,17
CA-2017-132143,03-Sep-17,05-Sep-17,First Class,FM-14215,OFF-PA-10002713,16
CA-2017-112676,05-May-17,08-May-17,First Class,PJ-18835,OFF-PA-10003971,6
CA-2018-143343,10-Jun-18,13-Jun-18,First Class,BW-11200,OFF-AR-10002375,23
CA-2018-115154,08-Jan-18,11-Jan-18,First Class,RS-19420,FUR-TA-10001950,21
CA-2017-115574,23-Dec-17,24-Dec-17,First Class,BP-11185,FUR-BO-10003441,26
CA-2016-160794,06-Aug-16,08-Aug-16,First Class,MS-17980,OFF-PA-10004156,24
US-2018-120418,11-Jun-18,12-Jun-18,First Class,BC-11125,FUR-CH-10001394,3
CA-2016-117828,23-Dec-16,26-Dec-16,First Class,BD-11500,OFF-AP-10001563,15
CA-2018-138422,23-Sep-18,26-Sep-18,First Class,KN-16705,OFF-EN-10004147,20
US-2015-143231,31-Dec-15,03-Jan-16,First Class,GM-14455,FUR-FU-10002501,11
CA-2016-111514,31-Aug-16,02-Sep-16,First Class,SC-20260,FUR-BO-10002545,10
CA-2018-123659,10-Feb-18,13-Feb-18,First Class,MN-17935,OFF-PA-10002464,9
US-2018-117534,25-Mar-18,26-Mar-18,First Class,CV-12295,OFF-AP-10002403,25
CA-2016-145065,12-Dec-16,15-Dec-16,First Class,DK-13375,OFF-FA-10001229,15
CA-2018-155985,23-Mar-18,25-Mar-18,First Class,BE-11335,FUR-FU-10000758,13
CA-2016-154746,14-Nov-16,17-Nov-16,First Class,PJ-18835,OFF-EN-10001532,14
CA-2017-114972,03-Nov-17,06-Nov-17,First Class,PF-19225,FUR-CH-10001190,16
US-2018-133781,22-Jun-18,23-Jun-18,First Class,DC-12850,OFF-EN-10004483,25
CA-2018-131618,17-Jun-18,20-Jun-18,First Class,LS-17200,OFF-PA-10001892,5
CA-2016-102722,18-Apr-16,19-Apr-16,First Class,KW-16570,TEC-AC-10003116,7
CA-2016-143238,06-Sep-16,08-Sep-16,First Class,LO-17170,TEC-AC-10003499,2
CA-2018-109589,21-Dec-18,24-Dec-18,First Class,BD-11635,TEC-AC-10003116,15
CA-2018-127180,22-Oct-18,24-Oct-18,First Class,TA-21385,TEC-CO-10004722,1
US-2018-165344,13-Nov-18,15-Nov-18,First Class,SB-20290,TEC-AC-10002399,17
CA-2017-124051,29-Dec-17,30-Dec-17,First Class,KA-16525,OFF-PA-10001289,23
CA-2018-159604,14-Apr-18,15-Apr-18,First Class,CL-12700,OFF-BI-10003460,13
CA-2017-164784,01-May-17,04-May-17,First Class,HF-14995,OFF-LA-10001569,20
US-2017-128195,04-Aug-17,05-Aug-17,First Class,RA-19285,OFF-BI-10002003,17
CA-2016-153220,12-Nov-16,14-Nov-16,First Class,YC-21895,OFF-PA-10003016,13
CA-2015-123064,30-Jun-15,02-Jul-15,First Class,RA-19915,OFF-AR-10004582,7
CA-2017-161662,07-Feb-17,09-Feb-17,First Class,BE-11410,OFF-PA-10003465,24
CA-2018-132430,09-Oct-18,11-Oct-18,First Class,CP-12085,FUR-FU-10003577,15
CA-2018-119193,22-Dec-18,24-Dec-18,First Class,SK-19990,OFF-BI-10000848,24
CA-2018-122707,16-Apr-18,18-Apr-18,First Class,EB-13750,OFF-SU-10000157,23
CA-2015-129574,26-May-15,29-May-15,First Class,Dp-13240,OFF-PA-10002893,6
CA-2018-126536,12-Oct-18,14-Oct-18,First Class,NK-18490,TEC-AC-10003709,14
CA-2018-167752,15-Jan-18,18-Jan-18,First Class,RW-19690,OFF-AP-10000159,18
CA-2018-158967,10-Dec-18,12-Dec-18,First Class,BT-11680,FUR-FU-10001940,17
CA-2018-167668,06-May-18,08-May-18,First Class,TC-21295,OFF-LA-10004544,21
CA-2016-149972,21-Sep-16,23-Sep-16,First Class,CD-12790,FUR-CH-10004997,19
CA-2015-125514,21-Sep-15,22-Sep-15,First Class,BM-11650,OFF-AP-10000358,10
CA-2017-153318,25-Oct-17,28-Oct-17,First Class,JS-15595,TEC-PH-10000984,20
US-2016-110163,01-Nov-16,04-Nov-16,First Class,GA-14725,OFF-AR-10001683,16
